recipe_id,user_id,rating
recipe-488,user-28,2.0
recipe-488,user-29,2.5
recipe-488,user-30,1.0
recipe-488,user-31,0.0
recipe-488,user-32,2.5
recipe-488,user-33,2.0
recipe-488,user-34,2.5
recipe-488,user-35,2.0
recipe-488,user-36,1.0
recipe-488,user-38,4.0
recipe-488,user-39,1.0
recipe-488,user-41,2.5
recipe-488,user-42,1.0
recipe-488,user-43,2.5
recipe-488,user-44,4.0
recipe-488,user-45,4.0
recipe-488,user-46,4.0
recipe-488,user-47,4.0
recipe-488,user-48,4.0
recipe-488,user-51,4.0
recipe-488,user-53,4.0
recipe-488,user-55,4.0
recipe-488,user-56,4.0
recipe-488,user-59,4.0
recipe-488,user-60,4.0
recipe-488,user-9,1.0
recipe-489,user-11,2.0
recipe-489,user-12,1.0
recipe-489,user-15,2.0
recipe-489,user-18,1.0
recipe-489,user-21,4.0
recipe-489,user-22,1.0
recipe-489,user-23,2.0
recipe-489,user-24,2.0
recipe-489,user-25,2.5
recipe-489,user-26,2.0
recipe-489,user-27,2.5
recipe-489,user-28,2.5
recipe-489,user-29,3.0
recipe-489,user-3,0.0
recipe-489,user-31,2.5
recipe-489,user-32,2.5
recipe-489,user-33,2.5
recipe-489,user-34,2.5
recipe-489,user-35,2.5
recipe-489,user-37,2.0
recipe-489,user-38,2.5
recipe-489,user-39,2.0
recipe-489,user-41,2.0
recipe-489,user-42,4.0
recipe-489,user-43,3.0
recipe-489,user-44,4.0
recipe-489,user-45,4.0
recipe-489,user-46,4.0
recipe-489,user-48,4.0
recipe-489,user-49,4.0
recipe-489,user-50,4.0
recipe-489,user-51,4.0
recipe-489,user-52,4.0
recipe-489,user-53,4.0
recipe-489,user-54,4.0
recipe-489,user-55,4.0
recipe-489,user-56,4.0
recipe-489,user-57,4.0
recipe-489,user-59,4.0
recipe-489,user-60,4.0
recipe-49,user-1,0.0
recipe-49,user-11,0.0
recipe-49,user-14,0.0
recipe-49,user-15,2.0
recipe-49,user-17,0.0
recipe-49,user-18,2.0
recipe-49,user-20,1.0
recipe-49,user-21,4.0
recipe-49,user-22,3.0
recipe-49,user-23,2.5
recipe-49,user-24,2.5
recipe-49,user-25,2.5
recipe-49,user-26,2.0
recipe-49,user-27,4.0
recipe-49,user-28,2.0
recipe-49,user-29,2.0
recipe-49,user-3,1.0
recipe-49,user-30,2.0
recipe-49,user-31,2.0
recipe-49,user-32,2.5
recipe-49,user-33,3.0
recipe-49,user-34,2.5
recipe-49,user-35,2.0
recipe-49,user-38,3.0
recipe-49,user-39,2.5
recipe-49,user-41,2.5
recipe-49,user-42,4.0
recipe-49,user-43,2.5
recipe-49,user-44,4.0
recipe-49,user-45,4.0
recipe-49,user-46,4.0
recipe-49,user-48,4.0
recipe-49,user-49,4.0
recipe-49,user-50,4.0
recipe-49,user-51,3.0
recipe-49,user-52,2.0
recipe-49,user-53,2.0
recipe-49,user-54,2.5
recipe-49,user-55,4.0
recipe-49,user-56,4.0
recipe-49,user-57,4.0
recipe-49,user-59,4.0
recipe-49,user-60,4.0
recipe-49,user-61,4.0
recipe-49,user-62,4.0
recipe-49,user-65,4.0
recipe-49,user-70,4.0
recipe-49,user-72,4.0
recipe-49,user-73,4.0
recipe-49,user-79,4.0
recipe-49,user-80,4.0
recipe-49,user-93,4.0
recipe-49,user-95,4.0
recipe-49,user-96,4.0
recipe-490,user-12,2.0
recipe-490,user-21,0.0
recipe-490,user-23,4.0
recipe-490,user-26,4.0
recipe-490,user-27,3.0
recipe-490,user-28,2.0
recipe-490,user-29,2.0
recipe-490,user-31,0.0
recipe-490,user-32,2.5
recipe-490,user-33,4.0
recipe-490,user-34,2.5
recipe-490,user-35,4.0
recipe-490,user-38,2.0
recipe-490,user-39,2.0
recipe-490,user-41,2.0
recipe-490,user-43,3.0
recipe-490,user-46,4.0
recipe-490,user-47,4.0
recipe-490,user-50,4.0
recipe-490,user-51,4.0
recipe-490,user-55,4.0
recipe-490,user-56,4.0
recipe-490,user-57,4.0
recipe-490,user-59,4.0
recipe-490,user-60,4.0
recipe-491,user-11,2.0
recipe-491,user-12,0.0
recipe-491,user-15,2.0
recipe-491,user-16,2.0
recipe-491,user-18,0.0
recipe-491,user-2,2.0
recipe-491,user-20,0.0
recipe-491,user-21,2.0
recipe-491,user-22,2.0
recipe-491,user-23,2.0
recipe-491,user-24,2.5
recipe-491,user-25,3.0
recipe-491,user-26,2.0
recipe-491,user-27,3.0
recipe-491,user-28,2.5
recipe-491,user-29,2.0
recipe-491,user-3,0.0
recipe-491,user-30,2.0
recipe-491,user-31,2.5
recipe-491,user-32,3.0
recipe-491,user-33,2.0
recipe-491,user-34,2.0
recipe-491,user-35,3.0
recipe-491,user-36,2.0
recipe-491,user-37,1.0
recipe-491,user-38,2.5
recipe-491,user-39,2.5
recipe-491,user-4,0.0
recipe-491,user-41,2.0
recipe-491,user-42,3.0
recipe-491,user-43,3.0
recipe-491,user-44,4.0
recipe-491,user-45,4.0
recipe-491,user-46,4.0
recipe-491,user-47,4.0
recipe-491,user-48,2.5
recipe-491,user-49,3.0
recipe-491,user-50,2.0
recipe-491,user-51,3.0
recipe-491,user-52,4.0
recipe-491,user-53,4.0
recipe-491,user-54,4.0
recipe-491,user-55,4.0
recipe-491,user-56,4.0
recipe-491,user-57,4.0
recipe-491,user-59,4.0
recipe-491,user-60,4.0
recipe-491,user-7,0.0
recipe-491,user-81,4.0
recipe-491,user-82,4.0
recipe-491,user-83,4.0
recipe-491,user-85,4.0
recipe-491,user-86,4.0
recipe-491,user-88,4.0
recipe-491,user-89,4.0
recipe-491,user-90,4.0
recipe-492,user-11,0.0
recipe-492,user-12,2.0
recipe-492,user-13,0.0
recipe-492,user-15,0.0
recipe-492,user-17,0.0
recipe-492,user-21,4.0
recipe-492,user-22,2.0
recipe-492,user-23,2.0
recipe-492,user-24,2.0
recipe-492,user-25,2.5
recipe-492,user-26,3.0
recipe-492,user-27,2.5
recipe-492,user-28,3.0
recipe-492,user-29,2.0
recipe-492,user-3,0.0
recipe-492,user-30,4.0
recipe-492,user-31,2.0
recipe-492,user-32,2.5
recipe-492,user-33,2.0
recipe-492,user-34,2.5
recipe-492,user-35,2.5
recipe-492,user-37,0.0
recipe-492,user-38,3.0
recipe-492,user-39,2.5
recipe-492,user-41,3.0
recipe-492,user-42,4.0
recipe-492,user-43,2.5
recipe-492,user-44,4.0
recipe-492,user-45,4.0
recipe-492,user-46,4.0
recipe-492,user-47,4.0
recipe-492,user-48,4.0
recipe-492,user-49,4.0
recipe-492,user-50,4.0
recipe-492,user-51,2.0
recipe-492,user-52,3.0
recipe-492,user-53,2.0
recipe-492,user-54,4.0
recipe-492,user-55,4.0
recipe-492,user-56,4.0
recipe-492,user-57,4.0
recipe-492,user-59,4.0
recipe-492,user-60,4.0
recipe-492,user-93,4.0
recipe-492,user-95,4.0
recipe-492,user-96,4.0
recipe-493,user-11,0.0
recipe-493,user-12,0.0
recipe-493,user-15,2.0
recipe-493,user-16,1.0
recipe-493,user-18,1.0
recipe-493,user-2,0.0
recipe-493,user-21,2.0
recipe-493,user-22,2.0
recipe-493,user-23,2.0
recipe-493,user-24,2.0
recipe-493,user-25,3.0
recipe-493,user-26,2.5
recipe-493,user-27,3.0
recipe-493,user-28,3.0
recipe-493,user-29,2.0
recipe-493,user-3,1.0
recipe-493,user-31,2.5
recipe-493,user-32,3.0
recipe-493,user-33,2.0
recipe-493,user-34,3.0
recipe-493,user-35,3.0
recipe-493,user-36,2.5
recipe-493,user-37,1.0
recipe-493,user-38,2.0
recipe-493,user-39,2.0
recipe-493,user-41,3.0
recipe-493,user-42,3.0
recipe-493,user-43,2.5
recipe-493,user-44,4.0
recipe-493,user-45,4.0
recipe-493,user-46,4.0
recipe-493,user-47,4.0
recipe-493,user-48,4.0
recipe-493,user-49,4.0
recipe-493,user-50,4.0
recipe-493,user-51,4.0
recipe-493,user-52,4.0
recipe-493,user-53,4.0
recipe-493,user-54,4.0
recipe-493,user-55,4.0
recipe-493,user-56,4.0
recipe-493,user-57,4.0
recipe-493,user-59,4.0
recipe-493,user-60,4.0
recipe-493,user-7,2.0
recipe-494,user-11,1.0
recipe-494,user-12,0.0
recipe-494,user-15,2.0
recipe-494,user-16,1.0
recipe-494,user-18,0.0
recipe-494,user-2,2.0
recipe-494,user-21,4.0
recipe-494,user-22,1.0
recipe-494,user-23,2.0
recipe-494,user-24,2.5
recipe-494,user-25,3.0
recipe-494,user-26,2.5
recipe-494,user-27,2.5
recipe-494,user-28,2.0
recipe-494,user-29,2.0
recipe-494,user-3,2.0
recipe-494,user-31,3.0
recipe-494,user-32,2.5
recipe-494,user-33,3.0
recipe-494,user-34,2.0
recipe-494,user-35,2.5
recipe-494,user-37,0.0
recipe-494,user-38,2.5
recipe-494,user-39,2.0
recipe-494,user-41,3.0
recipe-494,user-42,4.0
recipe-494,user-43,3.0
recipe-494,user-44,4.0
recipe-494,user-45,4.0
recipe-494,user-46,4.0
recipe-494,user-47,4.0
recipe-494,user-48,4.0
recipe-494,user-49,4.0
recipe-494,user-50,4.0
recipe-494,user-51,4.0
recipe-494,user-52,4.0
recipe-494,user-53,4.0
recipe-494,user-54,4.0
recipe-494,user-55,4.0
recipe-494,user-56,4.0
recipe-494,user-57,4.0
recipe-494,user-59,4.0
recipe-494,user-60,4.0
recipe-496,user-17,1.0
recipe-496,user-2,2.0
recipe-496,user-21,4.0
recipe-496,user-22,0.0
recipe-496,user-23,3.0
recipe-496,user-26,4.0
recipe-496,user-29,2.5
recipe-496,user-31,4.0
recipe-496,user-32,4.0
recipe-496,user-33,4.0
recipe-496,user-34,3.0
recipe-496,user-35,1.0
recipe-496,user-36,4.0
recipe-496,user-39,2.0
recipe-496,user-41,3.0
recipe-496,user-44,4.0
recipe-496,user-46,4.0
recipe-496,user-47,4.0
recipe-496,user-48,4.0
recipe-496,user-50,4.0
recipe-496,user-51,4.0
recipe-496,user-52,4.0
recipe-496,user-53,4.0
recipe-496,user-54,4.0
recipe-496,user-56,4.0
recipe-496,user-59,4.0
recipe-496,user-60,4.0
recipe-497,user-1,2.0
recipe-497,user-11,0.0
recipe-497,user-12,1.0
recipe-497,user-13,1.0
recipe-497,user-14,0.0
recipe-497,user-15,0.0
recipe-497,user-17,0.0
recipe-497,user-18,0.0
recipe-497,user-19,1.0
recipe-497,user-2,0.0
recipe-497,user-21,4.0
recipe-497,user-22,3.0
recipe-497,user-23,2.5
recipe-497,user-24,3.0
recipe-497,user-25,3.0
recipe-497,user-26,3.0
recipe-497,user-27,2.5
recipe-497,user-28,2.0
recipe-497,user-29,2.5
recipe-497,user-3,2.0
recipe-497,user-30,4.0
recipe-497,user-31,2.0
recipe-497,user-32,2.0
recipe-497,user-33,2.0
recipe-497,user-34,2.5
recipe-497,user-35,2.5
recipe-497,user-37,2.5
recipe-497,user-38,2.0
recipe-497,user-39,2.0
recipe-497,user-4,0.0
recipe-497,user-40,4.0
recipe-497,user-41,2.5
recipe-497,user-42,2.0
recipe-497,user-43,2.5
recipe-497,user-44,4.0
recipe-497,user-45,4.0
recipe-497,user-46,4.0
recipe-497,user-47,4.0
recipe-497,user-48,4.0
recipe-497,user-49,4.0
recipe-497,user-50,4.0
recipe-497,user-51,4.0
recipe-497,user-52,4.0
recipe-497,user-53,4.0
recipe-497,user-54,4.0
recipe-497,user-55,4.0
recipe-497,user-56,4.0
recipe-497,user-57,4.0
recipe-497,user-58,4.0
recipe-497,user-59,4.0
recipe-497,user-60,4.0
recipe-498,user-1,2.0
recipe-498,user-11,2.0
recipe-498,user-14,1.0
recipe-498,user-15,1.0
recipe-498,user-16,0.0
recipe-498,user-17,2.0
recipe-498,user-19,1.0
recipe-498,user-2,2.0
recipe-498,user-20,0.0
recipe-498,user-21,4.0
recipe-498,user-22,2.0
recipe-498,user-23,2.5
recipe-498,user-24,3.0
recipe-498,user-25,2.0
recipe-498,user-26,3.0
recipe-498,user-27,4.0
recipe-498,user-28,2.5
recipe-498,user-29,2.5
recipe-498,user-30,4.0
recipe-498,user-31,2.5
recipe-498,user-32,3.0
recipe-498,user-33,3.0
recipe-498,user-34,3.0
recipe-498,user-35,2.0
recipe-498,user-36,4.0
recipe-498,user-38,2.0
recipe-498,user-39,2.5
recipe-498,user-4,2.0
recipe-498,user-40,2.0
recipe-498,user-41,3.0
recipe-498,user-42,2.5
recipe-498,user-43,3.0
recipe-498,user-44,4.0
recipe-498,user-45,4.0
recipe-498,user-46,4.0
recipe-498,user-47,4.0
recipe-498,user-48,4.0
recipe-498,user-49,4.0
recipe-498,user-50,4.0
recipe-498,user-51,4.0
recipe-498,user-52,4.0
recipe-498,user-53,4.0
recipe-498,user-54,4.0
recipe-498,user-55,4.0
recipe-498,user-56,4.0
recipe-498,user-57,4.0
recipe-498,user-58,4.0
recipe-498,user-59,4.0
recipe-498,user-6,2.0
recipe-498,user-60,4.0
recipe-499,user-11,0.0
recipe-499,user-14,2.0
recipe-499,user-15,1.0
recipe-499,user-18,0.0
recipe-499,user-20,1.0
recipe-499,user-21,2.0
recipe-499,user-22,3.0
recipe-499,user-23,2.0
recipe-499,user-24,2.0
recipe-499,user-25,2.0
recipe-499,user-26,2.5
recipe-499,user-27,4.0
recipe-499,user-28,2.5
recipe-499,user-29,2.0
recipe-499,user-3,0.0
recipe-499,user-30,2.0
recipe-499,user-31,2.0
recipe-499,user-32,2.5
recipe-499,user-33,3.0
recipe-499,user-34,2.5
recipe-499,user-35,2.5
recipe-499,user-38,3.0
recipe-499,user-39,3.0
recipe-499,user-41,2.5
recipe-499,user-42,2.0
recipe-499,user-43,2.5
recipe-499,user-44,4.0
recipe-499,user-45,4.0
recipe-499,user-46,4.0
recipe-499,user-47,4.0
recipe-499,user-48,4.0
recipe-499,user-49,4.0
recipe-499,user-50,4.0
recipe-499,user-51,4.0
recipe-499,user-52,4.0
recipe-499,user-53,4.0
recipe-499,user-54,4.0
recipe-499,user-55,4.0
recipe-499,user-56,4.0
recipe-499,user-57,4.0
recipe-499,user-60,4.0
recipe-5,user-16,1.0
recipe-5,user-18,1.0
recipe-5,user-2,2.0
recipe-5,user-21,4.0
recipe-5,user-22,1.0
recipe-5,user-23,3.0
recipe-5,user-26,2.5
recipe-5,user-28,2.5
recipe-5,user-29,3.0
recipe-5,user-3,0.0
recipe-5,user-32,2.5
recipe-5,user-33,2.0
recipe-5,user-34,2.5
recipe-5,user-35,2.0
recipe-5,user-38,3.0
recipe-5,user-39,1.0
recipe-5,user-41,3.0
recipe-5,user-42,4.0
recipe-5,user-43,4.0
recipe-5,user-44,4.0
recipe-5,user-45,4.0
recipe-5,user-46,4.0
recipe-5,user-47,4.0
recipe-5,user-48,4.0
recipe-5,user-49,4.0
recipe-5,user-50,4.0
recipe-5,user-51,2.5
recipe-5,user-52,2.0
recipe-5,user-53,3.0
recipe-5,user-54,4.0
recipe-5,user-55,4.0
recipe-5,user-56,4.0
recipe-5,user-59,4.0
recipe-5,user-60,4.0
recipe-5,user-93,4.0
recipe-5,user-94,4.0
recipe-5,user-96,4.0
recipe-5,user-99,4.0
recipe-50,user-11,1.0
recipe-50,user-12,1.0
recipe-50,user-15,0.0
recipe-50,user-18,1.0
recipe-50,user-21,4.0
recipe-50,user-22,0.0
recipe-50,user-23,2.0
recipe-50,user-24,2.5
recipe-50,user-25,3.0
recipe-50,user-26,3.0
recipe-50,user-27,2.0
recipe-50,user-28,2.0
recipe-50,user-29,2.5
recipe-50,user-3,2.0
recipe-50,user-31,2.5
recipe-50,user-32,2.0
recipe-50,user-33,2.5
recipe-50,user-34,2.0
recipe-50,user-35,2.0
recipe-50,user-37,0.0
recipe-50,user-38,3.0
recipe-50,user-39,2.0
recipe-50,user-41,2.0
recipe-50,user-42,4.0
recipe-50,user-43,3.0
recipe-50,user-44,4.0
recipe-50,user-45,4.0
recipe-50,user-46,4.0
recipe-50,user-48,4.0
recipe-50,user-49,4.0
recipe-50,user-50,4.0
recipe-50,user-51,4.0
recipe-50,user-52,4.0
recipe-50,user-53,4.0
recipe-50,user-54,4.0
recipe-50,user-55,4.0
recipe-50,user-56,4.0
recipe-50,user-57,4.0
recipe-50,user-59,4.0
recipe-50,user-60,4.0
recipe-500,user-1,2.0
recipe-500,user-11,1.0
recipe-500,user-14,1.0
recipe-500,user-15,1.0
recipe-500,user-17,0.0
recipe-500,user-19,0.0
recipe-500,user-2,1.0
recipe-500,user-20,2.0
recipe-500,user-21,4.0
recipe-500,user-22,2.0
recipe-500,user-23,2.0
recipe-500,user-24,2.0
recipe-500,user-25,2.5
recipe-500,user-26,2.5
recipe-500,user-27,4.0
recipe-500,user-28,2.5
recipe-500,user-29,3.0
recipe-500,user-3,1.0
recipe-500,user-30,2.5
recipe-500,user-31,2.0
recipe-500,user-32,2.5
recipe-500,user-33,2.0
recipe-500,user-34,3.0
recipe-500,user-35,3.0
recipe-500,user-38,4.0
recipe-500,user-39,3.0
recipe-500,user-4,0.0
recipe-500,user-41,2.5
recipe-500,user-42,2.5
recipe-500,user-43,2.0
recipe-500,user-44,4.0
recipe-500,user-45,4.0
recipe-500,user-46,4.0
recipe-500,user-47,4.0
recipe-500,user-48,4.0
recipe-500,user-49,4.0
recipe-500,user-50,4.0
recipe-500,user-51,4.0
recipe-500,user-52,4.0
recipe-500,user-53,4.0
recipe-500,user-54,4.0
recipe-500,user-55,4.0
recipe-500,user-56,4.0
recipe-500,user-58,4.0
recipe-500,user-59,4.0
recipe-500,user-60,4.0
recipe-500,user-7,1.0
recipe-502,user-11,0.0
recipe-502,user-12,0.0
recipe-502,user-15,0.0
recipe-502,user-17,0.0
recipe-502,user-18,1.0
recipe-502,user-21,3.0
recipe-502,user-22,0.0
recipe-502,user-23,3.0
recipe-502,user-24,2.0
recipe-502,user-25,2.0
recipe-502,user-26,2.0
recipe-502,user-27,2.5
recipe-502,user-28,2.0
recipe-502,user-29,3.0
recipe-502,user-3,1.0
recipe-502,user-30,4.0
recipe-502,user-31,2.0
recipe-502,user-32,3.0
recipe-502,user-33,2.5
recipe-502,user-34,2.0
recipe-502,user-35,2.5
recipe-502,user-36,0.0
recipe-502,user-37,2.0
recipe-502,user-38,2.0
recipe-502,user-39,2.0
recipe-502,user-41,2.0
recipe-502,user-42,3.0
recipe-502,user-43,2.5
recipe-502,user-44,4.0
recipe-502,user-45,4.0
recipe-502,user-46,4.0
recipe-502,user-47,4.0
recipe-502,user-48,4.0
recipe-502,user-49,4.0
recipe-502,user-50,4.0
recipe-502,user-51,4.0
recipe-502,user-52,4.0
recipe-502,user-53,4.0
recipe-502,user-54,4.0
recipe-502,user-55,4.0
recipe-502,user-56,4.0
recipe-502,user-57,4.0
recipe-502,user-59,4.0
recipe-502,user-60,4.0
recipe-502,user-9,0.0
recipe-503,user-1,0.0
recipe-503,user-11,0.0
recipe-503,user-12,2.0
recipe-503,user-14,2.0
recipe-503,user-15,1.0
recipe-503,user-17,2.0
recipe-503,user-18,1.0
recipe-503,user-19,1.0
recipe-503,user-2,0.0
recipe-503,user-20,0.0
recipe-503,user-21,4.0
recipe-503,user-22,2.5
recipe-503,user-23,2.0
recipe-503,user-24,2.5
recipe-503,user-25,3.0
recipe-503,user-26,2.0
recipe-503,user-27,2.5
recipe-503,user-28,2.5
recipe-503,user-29,3.0
recipe-503,user-3,2.0
recipe-503,user-30,2.0
recipe-503,user-31,3.0
recipe-503,user-32,3.0
recipe-503,user-33,3.0
recipe-503,user-34,2.0
recipe-503,user-35,3.0
recipe-503,user-36,4.0
recipe-503,user-37,2.0
recipe-503,user-38,2.5
recipe-503,user-39,2.0
recipe-503,user-4,0.0
recipe-503,user-41,2.5
recipe-503,user-42,2.5
recipe-503,user-43,2.5
recipe-503,user-44,4.0
recipe-503,user-45,4.0
recipe-503,user-46,4.0
recipe-503,user-47,4.0
recipe-503,user-48,4.0
recipe-503,user-49,4.0
recipe-503,user-50,4.0
recipe-503,user-51,4.0
recipe-503,user-52,4.0
recipe-503,user-53,4.0
recipe-503,user-54,4.0
recipe-503,user-55,4.0
recipe-503,user-56,4.0
recipe-503,user-57,4.0
recipe-503,user-58,4.0
recipe-503,user-59,4.0
recipe-503,user-60,4.0
recipe-505,user-11,0.0
recipe-505,user-12,0.0
recipe-505,user-14,1.0
recipe-505,user-15,0.0
recipe-505,user-16,2.0
recipe-505,user-18,2.0
recipe-505,user-2,0.0
recipe-505,user-21,4.0
recipe-505,user-22,0.0
recipe-505,user-23,2.5
recipe-505,user-24,2.0
recipe-505,user-25,2.5
recipe-505,user-26,2.0
recipe-505,user-27,3.0
recipe-505,user-28,3.0
recipe-505,user-29,3.0
recipe-505,user-3,0.0
recipe-505,user-30,4.0
recipe-505,user-31,3.0
recipe-505,user-32,2.0
recipe-505,user-33,3.0
recipe-505,user-34,3.0
recipe-505,user-35,3.0
recipe-505,user-37,1.0
recipe-505,user-38,2.5
recipe-505,user-39,2.5
recipe-505,user-41,3.0
recipe-505,user-42,4.0
recipe-505,user-43,2.5
recipe-505,user-44,4.0
recipe-505,user-45,4.0
recipe-505,user-46,4.0
recipe-505,user-48,4.0
recipe-505,user-49,4.0
recipe-505,user-50,4.0
recipe-505,user-51,2.0
recipe-505,user-52,2.5
recipe-505,user-53,2.5
recipe-505,user-54,4.0
recipe-505,user-55,4.0
recipe-505,user-56,4.0
recipe-505,user-57,4.0
recipe-505,user-59,4.0
recipe-505,user-60,4.0
recipe-505,user-93,4.0
recipe-505,user-95,4.0
recipe-505,user-96,4.0
recipe-506,user-11,1.0
recipe-506,user-15,1.0
recipe-506,user-18,0.0
recipe-506,user-20,2.0
recipe-506,user-21,4.0
recipe-506,user-22,2.0
recipe-506,user-23,3.0
recipe-506,user-24,2.0
recipe-506,user-25,4.0
recipe-506,user-26,3.0
recipe-506,user-27,4.0
recipe-506,user-28,3.0
recipe-506,user-29,2.0
recipe-506,user-3,0.0
recipe-506,user-30,2.0
recipe-506,user-31,2.5
recipe-506,user-32,2.0
recipe-506,user-33,2.5
recipe-506,user-34,3.0
recipe-506,user-35,3.0
recipe-506,user-38,2.0
recipe-506,user-39,2.0
recipe-506,user-4,1.0
recipe-506,user-41,2.5
recipe-506,user-42,2.0
recipe-506,user-43,2.0
recipe-506,user-44,4.0
recipe-506,user-45,4.0
recipe-506,user-46,4.0
recipe-506,user-47,4.0
recipe-506,user-48,4.0
recipe-506,user-49,4.0
recipe-506,user-50,4.0
recipe-506,user-51,4.0
recipe-506,user-52,4.0
recipe-506,user-53,4.0
recipe-506,user-54,4.0
recipe-506,user-55,4.0
recipe-506,user-56,4.0
recipe-506,user-59,4.0
recipe-506,user-60,4.0
recipe-506,user-7,2.0
recipe-507,user-1,4.0
recipe-507,user-11,2.5
recipe-507,user-12,3.0
recipe-507,user-13,4.0
recipe-507,user-14,0.0
recipe-507,user-15,2.0
recipe-507,user-17,4.0
recipe-507,user-18,2.0
recipe-507,user-19,4.0
recipe-507,user-2,4.0
recipe-507,user-21,3.0
recipe-507,user-22,2.0
recipe-507,user-23,3.0
recipe-507,user-24,3.0
recipe-507,user-25,2.5
recipe-507,user-26,2.5
recipe-507,user-27,3.0
recipe-507,user-28,2.5
recipe-507,user-29,2.0
recipe-507,user-3,3.0
recipe-507,user-30,4.0
recipe-507,user-31,2.0
recipe-507,user-32,2.5
recipe-507,user-33,3.0
recipe-507,user-34,3.0
recipe-507,user-35,3.0
recipe-507,user-36,1.0
recipe-507,user-37,0.0
recipe-507,user-38,2.0
recipe-507,user-39,2.0
recipe-507,user-4,4.0
recipe-507,user-41,3.0
recipe-507,user-42,2.0
recipe-507,user-43,2.0
recipe-507,user-44,2.0
recipe-507,user-45,3.0
recipe-507,user-46,2.0
recipe-507,user-47,2.5
recipe-507,user-48,2.5
recipe-507,user-49,4.0
recipe-507,user-50,4.0
recipe-507,user-51,4.0
recipe-507,user-52,4.0
recipe-507,user-53,4.0
recipe-507,user-54,4.0
recipe-507,user-55,4.0
recipe-507,user-56,4.0
recipe-507,user-57,4.0
recipe-507,user-59,4.0
recipe-507,user-60,4.0
recipe-507,user-7,4.0
recipe-507,user-9,1.0
recipe-508,user-1,2.5
recipe-508,user-11,3.0
recipe-508,user-12,3.0
recipe-508,user-13,2.0
recipe-508,user-14,4.0
recipe-508,user-15,3.0
recipe-508,user-16,4.0
recipe-508,user-17,4.0
recipe-508,user-18,2.0
recipe-508,user-2,4.0
recipe-508,user-20,2.0
recipe-508,user-21,4.0
recipe-508,user-22,2.0
recipe-508,user-23,3.0
recipe-508,user-24,3.0
recipe-508,user-25,2.0
recipe-508,user-26,3.0
recipe-508,user-27,2.0
recipe-508,user-28,2.5
recipe-508,user-29,2.0
recipe-508,user-3,2.0
recipe-508,user-30,2.0
recipe-508,user-31,3.0
recipe-508,user-32,2.0
recipe-508,user-33,2.5
recipe-508,user-34,2.5
recipe-508,user-35,3.0
recipe-508,user-36,4.0
recipe-508,user-37,2.5
recipe-508,user-38,2.0
recipe-508,user-39,3.0
recipe-508,user-4,2.0
recipe-508,user-40,3.0
recipe-508,user-41,2.5
recipe-508,user-42,2.5
recipe-508,user-43,2.5
recipe-508,user-44,2.0
recipe-508,user-45,2.0
recipe-508,user-46,3.0
recipe-508,user-47,3.0
recipe-508,user-48,2.0
recipe-508,user-49,4.0
recipe-508,user-5,2.5
recipe-508,user-50,4.0
recipe-508,user-51,4.0
recipe-508,user-52,4.0
recipe-508,user-53,4.0
recipe-508,user-54,4.0
recipe-508,user-55,4.0
recipe-508,user-56,4.0
recipe-508,user-57,4.0
recipe-508,user-58,4.0
recipe-508,user-59,4.0
recipe-508,user-60,4.0
recipe-508,user-8,4.0
recipe-508,user-9,4.0
recipe-509,user-11,2.0
recipe-509,user-12,2.0
recipe-509,user-15,0.0
recipe-509,user-16,0.0
recipe-509,user-18,2.0
recipe-509,user-2,0.0
recipe-509,user-21,3.0
recipe-509,user-22,2.5
recipe-509,user-23,2.0
recipe-509,user-24,2.5
recipe-509,user-25,2.5
recipe-509,user-26,2.0
recipe-509,user-27,2.5
recipe-509,user-28,2.0
recipe-509,user-29,2.0
recipe-509,user-3,0.0
recipe-509,user-31,3.0
recipe-509,user-32,2.5
recipe-509,user-33,3.0
recipe-509,user-34,3.0
recipe-509,user-35,3.0
recipe-509,user-36,2.5
recipe-509,user-37,0.0
recipe-509,user-38,2.5
recipe-509,user-39,2.5
recipe-509,user-41,2.5
recipe-509,user-42,2.5
recipe-509,user-43,3.0
recipe-509,user-44,4.0
recipe-509,user-45,4.0
recipe-509,user-46,4.0
recipe-509,user-47,4.0
recipe-509,user-48,4.0
recipe-509,user-49,4.0
recipe-509,user-50,4.0
recipe-509,user-51,4.0
recipe-509,user-52,4.0
recipe-509,user-53,4.0
recipe-509,user-54,4.0
recipe-509,user-55,4.0
recipe-509,user-56,4.0
recipe-509,user-57,4.0
recipe-509,user-59,4.0
recipe-509,user-60,4.0
recipe-509,user-7,2.0
recipe-509,user-9,1.0
recipe-51,user-1,1.0
recipe-51,user-16,0.0
recipe-51,user-18,1.0
recipe-51,user-2,2.0
recipe-51,user-21,4.0
recipe-51,user-22,2.5
recipe-51,user-23,2.0
recipe-51,user-24,4.0
recipe-51,user-25,2.5
recipe-51,user-26,2.5
recipe-51,user-28,2.5
recipe-51,user-29,2.0
recipe-51,user-3,1.0
recipe-51,user-30,1.0
recipe-51,user-31,4.0
recipe-51,user-32,2.0
recipe-51,user-33,2.0
recipe-51,user-34,2.0
recipe-51,user-35,2.0
recipe-51,user-38,2.5
recipe-51,user-39,2.0
recipe-51,user-41,2.5
recipe-51,user-42,2.0
recipe-51,user-43,2.5
recipe-51,user-44,4.0
recipe-51,user-45,4.0
recipe-51,user-46,4.0
recipe-51,user-47,4.0
recipe-51,user-48,4.0
recipe-51,user-49,4.0
recipe-51,user-5,0.0
