recipe_id,recipe_name,recipe_method,recipe_kind,recipe_difficulty,recipe_rating,recipe_ingredient,recipe_kcal,recipe_carbohydrate,recipe_protein,recipe_fat,recipe_natrium,recipe_thumbnail,recipe_bittersweet,recipe_spicy,recipe_goso,recipe_oily,recipe_sweetsour,recipe_plain
recipe-525,단호박크림파스타,끓이기,일품,0,0,"단호박(150g), 파스타(80g), 소금(0.2g)
다진 마늘(10g), 버터(10g), 베이컨(20g), 양송이(20g)
양파(20g), 육수(100g), 우유(50g), 생크림(20g)",236.6,40.9,8.8,4.2,205.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00496_1.png,0,0,0,0,0,0
recipe-526,견과편수,찌기,반찬,0,0,"흑임자(20g), 밀가루(200g), 우유(100g), 닭가슴살(100g)
후춧가루(0.01g), 다진 마늘(10g), 부추(20g), 양파(20g)
다진 대파(10g)
- 육수 : 마(20g), 바나나(30g), 머스터드(10g), 캐슈넛(20g)
잣(10g), 우유(100g)",416.3,49.8,38.9,6.8,104.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00497_1.png,0,0,0,0,0,0
recipe-527,바지락실곤약파스타,볶기,일품,0,0,"바지락(100g), 브로컬리(20g), 소금(2g), 마늘(10g)
파프리카(20g), 청양고추(10g), 올리브오일(5g)
실곤약(100g), 후춧가루(0.1g)
- 곁들임채소 : 어린싹(10g)",53.5,8.9,3.3,0.5,165.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00498_1.png,0,0,0,0,0,0
recipe-528,황태리조또,끓이기,밥,0,0,"두부(100g), 소금(0.2g), 홍합(50g), 버터(5g), 황태(100g)
육수(100g), 생크림(20g)
달걀(10g), 참기름(5g), 통깨(5g)",292.3,5.4,29.1,17.1,504.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00499_1.png,0,0,0,0,0,0
recipe-529,깻잎애호박찜,찌기,반찬,0,0,"애호박(1개), 깻잎(3장), 양파(30g), 피망(30g), 파프리카(50g),
저염간장(50g), 매실액(20g)",38.5,6.2,2,0.6,329.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00646_1.png,0,0,0,0,0,0
recipe-530,녹차와 대추밀전병,볶기,반찬,0,0,"소고기(등심, 120g), 오이(50g), 당근(30g), 양파(30g),
표고버섯(1개), 대추(5알), 계피가루(10g), 밀가루(200g),
녹차가루(30g), 달걀(1개), 잣(5알), 저염간장(30g)",220.9,30.1,9.9,6.8,33.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00647_1.png,0,0,0,0,0,0
recipe-531,단호박 된장매쉬와 해물굴림만두,찌기,일품,0,0,"소고기(우둔살, 50g), 새우(3마리), 흰살생선(100g),
단호박(1/2개), 고구마(50g), 녹말(10g), 달걀(1개),
된장(30g), 소금(0.1g)",96.7,10.2,11.3,1.2,414.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00648_1.png,0,0,0,0,0,0
recipe-532,닭순대,찌기,반찬,0,0,"닭고기(가슴살, 200g), 당면(50g), 달걀(1개), 부추(20g),
밀가루(10g), 저염간장(10g), 당근(30g), 참기름(5g),
후춧가루(0.01g), 소금(0.2g)",298.3,17,51.9,2.5,256.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00649_1.png,0,0,0,0,0,0
recipe-533,도라지 유자청생채,기타,반찬,0,0,"도라지(120g), 풋고추(1개), 홍고추(1개), 양파(30g),
라임주스(20g), 흑임자(20g), 유자청(30g), 소금(0.2g)",133.3,30.6,2.5,0.1,217.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00650_1.png,0,0,0,0,0,0
recipe-534,돼지고기 숙주덮밥,끓이기,밥,0,0,"돼지고기(100g), 밥(200g), 숙주(50g), 표고버섯(1개),
팽이버섯(20g), 양파(30g), 무(50g), 다시마(10g),
가쓰오부시(10g), 달걀(1개), 쪽파(10g), 저염간장(20g),
소금(0.1g), 후춧가루(0.01g)",497.2,95.6,18.1,4.7,143.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00651_1.png,0,0,0,0,0,0
recipe-535,두부스테이크,굽기,일품,0,0,"두부(200g), 양파(30g), 새송이버섯(1개), 달걀(1개), 케일(1장),
당근(20g), 토마토(100g), 칵테일새우(30g), 레몬(1/4개),
파인애플(50g), 마늘(10g), 올리브오일(20g), 소금(0.2g)",308.8,8.7,19,22,60.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00652_1.png,0,0,0,0,0,0
recipe-536,들깨곤약수제비,끓이기,일품,0,0,"곤약(150g), 표고버섯(1개), 새송이버섯(1개), 들깨가루(200g),
사골육수(400g), 마늘(5g), 식초(0.3g)",137.7,7.5,6.1,9.3,51.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00653_1.png,0,0,0,0,0,0
recipe-537,먹물소스를 곁들인 토마토피클,기타,반찬,0,0,"마(50g), 우엉(50g), 토마토(200g), 배(1/2개), 새싹(10g),
피클링스파이스(10g), 와인(20g), 먹물(10g), 설탕(50g),
식초(30g), 소금(0.2g)",140.9,33.2,1.6,0.2,73.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00654_1.png,0,0,0,0,0,0
recipe-538,묵은지고등어와 새우말이꼬치,끓이기,반찬,0,0,"고등어(1마리), 새우(5마리), 새송이버섯(1개), 당근(30g),
미나리(20g), 깻잎(2장), 가지(20g), 오이(30g), 아몬드(20g),
마늘(20g), 파프리카(50g), 어린잎(10g), 양상추(30g), 땅콩(10g),
묵은지(200g)",403,22.3,41.5,16.4,1199.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00655_1.png,0,0,0,0,0,0
recipe-539,버섯배추말이,끓이기,반찬,0,0,"배추(5장), 양배추(20g), 표고버섯(2개), 만송이버섯(50g),
미나리(30g), 다시마(20g), 식초(20g), 설탕(20g), 소금(0.2g),
저염간장(20g)",95.4,17.3,5.4,0.5,500,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00656_1.png,0,0,0,0,0,0
recipe-540,봄날의 연못,끓이기,반찬,0,0,"문어(100g), 양파(30g), 오이(30g), 배(1/4개), 토마토(50g),
유자청(30g), 레몬(1/4개), 올리브오일(10g), 라임(1/2개)",191.1,26.5,20.3,0.4,318.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00657_1.png,0,0,0,0,0,0
recipe-541,산나물 유부초밥,끓이기,밥,0,0,"취나물(50g), 참나물(30g), 곤드레나물(30g), 유부(50g),
쌀(200g), 식초(20g), 설탕(30g), 소금(0.2g), 토마토(30g)",304,51.8,10.4,6.1,72.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00658_1.png,0,0,0,0,0,0
recipe-542,삼삼한 롤,기타,반찬,0,0,"연어(훈제연어, 120g), 양파(30g), 아보카도(1/4개), 당근(30g),
감자(50g), 새송이버섯(1개), 레몬(1/4개), 사워크림(50g),
소금(0.2g)",323.6,9.7,33.7,16.7,189.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00659_1.png,0,0,0,0,0,0
recipe-543,삼색채소 냉파스타,끓이기,일품,0,0,"닭고기(가슴살, 100g), 파스타(100g), 쥬키니호박(50g),
사과(1/4개), 비트(50g), 레몬(1/4개), 마늘(20g), 시금치(30g),
소금(0.2g), 올리브오일(20g), 꿀(20g)",323.2,51.1,13.6,7.2,50.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00660_1.png,0,0,0,0,0,0
recipe-544,새우보리죽 고등어스테이크,끓이기,일품,0,0,"고등어(1/2마리), 새우(3마리), 보리(100g), 생강(10g),
레몬(1/4개), 막걸리(50g), 비트(50g), 설탕(20g), 식초(20g),
소금(0.2g)",541.5,88.4,25.3,9.6,140.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00661_1.png,0,0,0,0,0,0
recipe-545,소금없는 초밥,끓이기,밥,0,0,"참치(100g), 파프리카(50g), 아스파라거스(3개), 표고버섯(2개),
달걀(2개), 밥(200g), 김(10g), 다시마(100g), 무(30g),
가쓰오부시(20g), 와사비(20g), 식초(20g), 설탕(20g),
소금(0.1g)",521.6,80.3,26.7,10.4,172,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00662_1.png,0,0,0,0,0,0
recipe-546,잣소스새송이볶음,볶기,반찬,0,0,"새송이 버섯 30g, 빨간 파프리카 10g, 노란 파프리카 10g, 찹쌀가루 20g, 물 30g, 소금 0.25g, 올리브유 4g, 잣 5g, 꿀 0.5g, 우유 5g, 소금 0.25g",151.4,3.2,7.7,18.7,168.2,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102053_1416273653440.jpg,0,0,0,0,0,0
recipe-547,유자수수지짐이,굽기,후식,0,0,"수수 40g(불린수수 55g), 유자 15g, 대추 6g, 꿀 5g, 잣 2g, 현미유 5g, 소금 0.4g, 물 20g",239.6,39,4.9,7.2,138.1,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102054_1416273654689.jpg,0,0,0,0,0,0
recipe-548,더덕얼갈이겉절이,기타,반찬,0,0,"얼갈이 배추 50g, 더덕 20g, 까나리액젓 3g, 고춧가루 1.7g, 깨소금 1g, 다진 파 2.5g, 다진 마늘 1.25g, 다진 생강 0.65g, 소금 0.5g, 국간장 3g, 물 10g",35.5,4.6,2.6,1.3,448.4,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102056_1416273656078.jpg,0,0,0,0,0,0
recipe-549,과일겨자채,기타,반찬,0,0,"사과 25g, 배 50g, 밤 10g, 대추 6g, 곶감 10g, 호두 5g, 땅콩 5g, 양상추 15g, 연겨자 1.25g, 연유 2.5g, 사과식초 2.5g, 꿀 3.5g, 배즙 2.5g",123.6,16.1,3.1,6.2,109.2,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102058_1416273658950.jpg,0,0,0,0,0,0
recipe-550,콜라비물김치,기타,반찬,0,0,"콜라비 10g, 당근 3g, 오이 6g, 청고추 2g, 홍고추 1g, 실파 0.5g, 소금 0.5g, 물 60g, 찹쌀가루 10g, 배 10g, 적양파 10g, 소금 1g",24.1,5.3,0.5,0.1,1178.3,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102100_1416273660762.jpg,0,0,0,0,0,0
recipe-551,고구마라떼,끓이기,후식,0,0,"고구마 90g, 우유 100g, 플레인 요거트 30g, 다진 호두 10g, 올리고당 7g, 계피가루 0.25g",291.7,42.2,2.8,14.7,70,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102102_1416273662245.jpg,0,0,0,0,0,0
recipe-552,홍시곶감화채,기타,후식,0,0,"얼린 홍시 70g, 곶감 30g, 호두 10g, 꿀 20g, 물 70g",173.2,38.1,1.56,3.44,3.1,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102102_1416273662979.jpg,0,0,0,0,0,0
recipe-553,오징어채소말이와 치킨양념소스,끓이기,반찬,0,0,"오징어채소말이 : 오징어 몸통 80g, 오이 20g, 빨강파프리카 20g, 노랑파프리카 20g - 치킨양념소스 : 토마토케첩 8g, 다진 양파 8g, 물엿 2g, 고추장 2g, 다진 마늘 2.5g",106.4,8.2,15.8,1,382.1,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102125_1416273685292.jpg,0,0,0,0,0,0
recipe-554,옥수수감자샐러드,끓이기,반찬,0,0,"감자 70g, 달걀 60g, 옥수수알 10g, 완두콩알 5g, 빨강파프리카 5g, 마요네즈 12g, 호상요구르트 10g, 소금 0.15g",248.6,14.8,10.9,16.1,212.7,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102126_1416273686634.jpg,0,0,0,0,0,0
recipe-555,개조개구이,굽기,반찬,0,0,"개조개살 50g, 달걀 25g, 모짜렐라치즈 20g, 두부 10g, 홍고추 5g, 청고추 5g, 양파 5g, 참기름 3g, 다진 마늘 2g, 밀가루 1g, 소금 0.2g, 후춧가루 0.1g",185.5,4.5,16,3.4,298.7,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101950_1416273590418.jpg,0,0,0,0,0,0
recipe-556,톳비빔밥과 버섯고추장양념,기타,일품,0,0,"쌀 50g, 보리 10g, 콩나물 30g, 당근 10g, 톳 10g, 미역줄기 10g, 천사채 10g, 꼬시래기10g 고추장 10g, 양파 10g, 표고버섯 5g, 매실액 5g, 다진 마늘 3g, 참기름 3g, 파 2g, 통깨 2g, 현미유 0.5g",310.8,57.4,7.9,5.7,395.3,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101952_1416273592604.jpg,0,0,0,0,0,0
recipe-557,팥굴칼국수,끓이기,일품,0,0,"우리밀가루 70g, 붉은팥 30g(불린것50g), 굴 30g, 감자 20g, 애호박 15g, 국멸치 3g, 파 3g, 국간장 3g, 다진 마늘 2.5g, 건다시마 2g, 현미유 1g, 소금 0.5g, 물 730g",397.7,76.9,19.3,3.4,639.9,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101954_1416273594430.jpg,0,0,0,0,0,0
recipe-558,홍합 쌀옹심이국,끓이기,국&찌개,0,0,"쌀가루 50g, 감자 25g, 홍합살 20g, 애호박 20g, 달걀노른자 20g, 양파 5g, 다진 파 5g, 국멸치 3g, 홍고추 2.5g, 청고추 2.5g, 다진 마늘 2.5g, 다시마 2g, 국간장 2g, 현미유 1g, 소금 0.3g, 물 250g",317.2,46.8,11.7,8.3,498.8,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101955_1416273595773.jpg,0,0,0,0,0,0
recipe-559,찬밥김치달걀찜,찌기,반찬,0,0,"달걀 50g, 밥 30g(쌀 13g), 김장김치 20g, 당근 5g, 양파 5g, 파 5g, 새우젓국물 2g, 물 100g",134.2,12.2,7.9,5.7,465.7,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101957_1416273597162.jpg,0,0,0,0,0,0
recipe-560,꼬막떡꼬치구이,굽기,반찬,0,0,"꼬막 60g(꼬막살 20g), 떡볶이떡 40g 고추장 8g, 양파 10g, 파 5g, 조청 3g, 현미유 3g, 다진 마늘 2.5g, 간장 1g, 고춧가루 1g, 참기름 1g, 통깨 0.5g",220.8,29.7,11.6,5.8,496.2,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101958_1416273598193.jpg,0,0,0,0,0,0
recipe-561,물파래콩전,굽기,반찬,0,0,"물파래 5g, 노란콩 25g(불린것 52g), 우리밀가루 10g, 현미유 5g, 홍고추 2g, 물 120g 간장 2g, 파 1g, 식초 0.5g, 통깨 0.2g",181.5,15,10,9.9,124.1,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101959_1416273599145.jpg,0,0,0,0,0,0
recipe-562,카스텔라케이크와 해독주스,기타,후식,0,0,"카스텔라 100g, 꿀 15g, 견과류 15g, 요거트 30g, 체리 10g
해독주스 : 바나나 50g, 브로콜리 25g, 사과 50g, 당근 25g, 방울토마토 25g",270.2,32.8,5.3,13.1,91.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00400_1.png,0,0,0,0,0,0
recipe-563,토마토김치,기타,반찬,0,0,"방울토마토 200g, 영양부추 20g, 양파 40g, 청고추 15g, 홍고추 15g
양념 : 바나나 40g, 배 40g, 고춧가루 15g, 매실청 10g, 간편 어간장 15g
통깨 2g, 다진마늘 15g, 참기름 5g, 젓갈 5g",80.2,13.8,3.8,1.1,109.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00401_1.png,0,0,0,0,0,0
recipe-564,닭가슴살스튜,끓이기,반찬,0,0,"닭가슴살 200g, 당근 30g, 양파 30g, 브로콜리 30g, 감자 40g
방울토마토 100g, 우유 100g, 올리브유 15g
소스 : 토마토페이스트 100g, 다진마늘 15g, 밀가루 7g, 흰후추 3g",148.7,10.6,19.4,3.2,223.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00402_1.png,0,0,0,0,0,0
recipe-565,가지겉절이,기타,반찬,0,0,"가지 250g, 양파 60g, 대파 25g, 청고추 15g, 홍고추 15g, 간편 어간장 15g
양념장 : 고추장 15g, 생강청 15g, 다진마늘 5g, 통깨 7g, 매실청 10g, 고춧가루 10g, 식초 10g",109.1,16.2,3.8,3.2,344.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00403_1.png,0,0,0,0,0,0
recipe-566,저염 동치미,기타,반찬,0,0,"함초 25g, 사과 100g, 양파 25g, 무 100g, 쪽파 10g, 청고추 20g
홍고추 15g, 마늘 10g, 함초소금 2g, 찹쌀가루 15g, 매실청 30g",57.2,12.2,1.4,0.3,52.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00404_1.png,0,0,0,0,0,0
recipe-567,장어수육구이,굽기,반찬,0,0,"장어 250g, 양파 70g, 통생강 20g, 생강청 15g
소스 : 씨겨자 15g, 통깨 5g, 매실청 15g",129,3.9,15.2,5.9,155.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00405_1.png,0,0,0,0,0,0
recipe-568,울금해초밥,끓이기,밥,0,0,"울금가루 15g, 쌀 50g, 올리브오일 5g, 건조미역줄기 10g
맛장 : 일본된장 15g, 다진양파 15g, 두부 50g, 다진마늘 3g, 고춧가루 2g, 참기름 15g",212,44,5,1.8,402.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00406_1.png,0,0,0,0,0,0
recipe-569,미역줄기두부무침,기타,반찬,0,0,"건조미역줄기 10g, 두부 70g, 로즈마리 1g, 혼합견과류 25g
소스 : 맛간장 15g, 다진양파 15g, 다진마늘 5g, 흰후추 1g, 통깨 3g, 식초 5g",178.3,4.6,17.5,10,446.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00407_1.png,0,0,0,0,0,0
recipe-570,맑은육개장,끓이기,국&찌개,0,0,"고사리 25g, 무 20g, 대파 20g, 양파 20g, 팽이버섯 10g, 볶은소금 1g, 다진마늘 10g
국물 : 소고기 양지 75g, 물 300g, 마늘 20g, 청양고추 25g
고사리양념 : 맛간장 15g, 후추 1g, 다진마늘 4g, 다진대파 5g",87.4,6.8,9.8,2.3,115.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00408_1.png,0,0,0,0,0,0
recipe-571,주꾸미보양샐러드,기타,반찬,0,0,"주꾸미 50g, 사과 60g, 더덕 40g, 양파 60g, 청고추 15g, 홍고추 15g
소스 : 마늘기름 30g, 식초 15g, 다진마늘 5g, 다진대파 5g, 레몬소금 1g, 흰후추 1g
다진청고추 15g, 레몬즙 15g",132.7,3.2,20.3,4.3,191.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00409_1.png,0,0,0,0,0,0
recipe-572,전복내장밥,끓이기,밥,0,0,"전복 100g, 칵테일새우 25g, 바지락살 25g, 당근 15g, 연근 25g, 단호박 25g
찹쌀 50g, 다진마늘 7g, 참기름 15g, 소주 15g, 흰후추 1g, 마늘기름 15g",279.8,42.8,12.7,6.4,183.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00410_1.png,0,0,0,0,0,0
recipe-573,카레감자전,굽기,반찬,0,0,"감자 150g, 유기농 밀가루 50g, 카레가루 15g, 양파 70g, 루콜라 3g, 마늘기름 30g
소스 : 발사믹식초 30g, 저염간장 15g, 설탕 15g",186.9,29.5,4.2,5.8,491.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00411_1.png,0,0,0,0,0,0
recipe-574,두부채소샐러드,기타,반찬,0,0,"두부 100g, 건 표고버섯 10g, 치커리 15g, 홍고추 17g, 노란색 파프리카 25g, 방울토마토 40g
소스 : 요거트 50g, 겨자 2g, 꿀 15g, 레몬즙 15g",154.2,10,7.5,9.4,40.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00412_1.png,0,0,0,0,0,0
recipe-575,더덕비트물김치,기타,반찬,0,0,"더덕 50g, 양파 60g, 청고추 15g, 홍고추 15g, 식초 10g
국물 : 비트 20g, 함초소금 5g, 생강청 30g, 식초 15g",43.8,8.9,1.8,0.1,107,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00413_1.png,0,0,0,0,0,0
recipe-576,연어허브스테이크,굽기,반찬,0,0,"연어(150g), 로즈마리(3g), 레몬(10g), 올리브오일(30g)
- 소스 : 당근(20g), 양파(20g), 토마토(30g), 마늘(10g)
버터(5g), 밀가루(10g), 토마토 소스(50g)
육수(150g), 우유(50g), 월계수잎(1장)",455.5,3.5,47.3,28.1,256.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00515_1.png,0,0,0,0,0,0
recipe-577,해물칼국수,끓이기,일품,0,0,"밀가루(180g), 소금(0.3g), 녹말가루(20g), 덧밀가루(50g)
애호박(20g), 느타리버섯(20g), 양파(20g), 대파(20g)
홍합(20g), 새우(20g), 미더덕(10g), 저염간장(10g)
- 육수 : 건새우(10g), 멸치(10g), 다시마(5g), 무(50g)
양파(20g), 마늘(20g)",184.6,27.4,12.7,2.7,150.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00516_1.png,0,0,0,0,0,0
recipe-578,버섯리조또,끓이기,밥,0,0,"양파(20g), 양송이(20g), 표고버섯(20g), 느타리버섯(20g)
버터(5g), 불린쌀(150g), 생크림(20g), 소금(0.05g)
- 육수 : 건새우(10g), 건멸치(20g), 마늘(10g), 다시마(5g)
물(500ml)",213.7,40.3,5.2,3.5,66.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00517_1.png,0,0,0,0,0,0
recipe-579,삼색소고기만두,끓이기,반찬,0,0,"애호박(30g), 소금(0.5g), 부추(30g), 숙주(30g), 두부(30g)
달걀(50g), 소고기(50g), 다진 파(20g), 다진 마늘(10g)
참기름(5g), 후춧가루(0.03g)
- 만두피 : 시금치(30g), 소금(0.5g), 당근(30g), 들깨가루(30g)
밀가루(200g), 녹말가루(20g)
- 육수 : 양파(20g), 다시마(10g), 건새우(10g), 건멸치(20g)",203.8,38.4,0.4,5.4,136.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00518_1.png,0,0,0,0,0,0
recipe-580,콩가루비빔밥,볶기,밥,0,0,"청포묵(20g), 참기름(5g), 소금(0.5g)
달걀(50g), 소금(0.5g), 오이(20g), 당근(20g), 고사리(20g)
표고버섯(20g), 식용유(10g), 쌀밥(150g)
- 소고기 곁들임채소 : 소고기(15g), 대파(5g), 마늘(10g)
참기름(5g), 후춧가루(0.03g)
- 고추장소스 : 고추장(20g), 콩가루(20g), 다진 소고기(15g)",449.4,85.2,13,6.3,575.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00519_1.png,0,0,0,0,0,0
recipe-581,인삼닭살찜,끓이기,반찬,0,0,"닭가슴살(200g), 소금(0.5g), 후춧가루(0.03g), 정종(10g)
대추(20g), 인삼(50g), 밤(20g), 표고버섯(30g)
새송이버섯(30g),치킨육수(100g)",145.4,19.4,14.1,1.3,253.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00520_1.png,0,0,0,0,0,0
recipe-582,양배추버섯말이,찌기,반찬,0,0,"양배추(120g), 미나리(20g), 느타리버섯(30g), 표고버섯(20g)
팽이버섯(20g), 당근(30g), 오이(30g), 소금(1g)
소고기(100g), 파(10g), 마늘(10g), 참기름(5g), 설탕(20g)
- 양념장 : 저염간장(20g), 맛술(10g), 참기름(5g)",110.1,24.1,0,1.5,242.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00521_1.png,0,0,0,0,0,0
recipe-583,단호박떡갈비,찌기,반찬,0,0,"단호박(150g), 육수(100g), 다진소고기(100g)
다진 파(10g), 다진 마늘(10g), 다진 양파(30g)
참기름(5g), 저염간장(10g), 후춧가루(0.2g)
매실액(10g), 찹쌀가루(20g), 설탕(10g), 잣(10g)",274.1,34.9,20.1,6,196,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00522_1.png,0,0,0,0,0,0
recipe-584,배추만두탕,끓이기,국&찌개,0,0,"배추(100g), 미나리(20g), 두부((30g), 부추(20g)
표고버섯(20g), 느타리(20g), 소고기(30g), 저염간장(10g)
대파(10g), 마늘(10g), 참기름(10g), 통깨(3g)
후춧가루(0.05g)
- 육수 : 양지육(50g), 무(30g), 마늘(10g), 저염간장(10g)",51.1,5.5,5.3,0.9,160.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00523_1.png,0,0,0,0,0,0
recipe-585,해산물누들볶음,볶기,일품,0,0,"홍합(30g), 조개(30g), 표고버섯(20g), 양파(20g)
홍파프리카(20g), 피망(20g), 오징어(30g), 칵텔새우(20g)
스파게티(100g), 소금(0.5g), 올리브오일(20g), 마늘(20g)
커리가루(30g)",488.6,47.9,17.1,25.4,274.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00524_1.png,0,0,0,0,0,0
recipe-586,허브닭스테이크,굽기,반찬,0,0,"닭가슴살(150g), 우유(100g), 로즈마리(5g), 후춧가루(0.02g)
저염버터(10g)
- 소스 : 토마토(50g), 마늘(10g), 저염버터(10g)
양송이(20g), 토마토케첩(50g), 생크림(20g)
- 곁들임채소 : 당근(20g), 감자(20g), 브로컬리(30g)",200,13.2,31.2,2.5,275,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00525_1.png,0,0,0,0,0,0
recipe-587,새우완자찜,찌기,반찬,0,0,"새우(100g), 소금(0.5g), 후춧가루(0.02g)
다진소고기(30g), 마늘(10g), 브로컬리(20g), 당근(20g)
양파(20g), 소금(0.5g), 달걀(30g), 녹말(10g)",121,7,20.4,1.3,175.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00526_1.png,0,0,0,0,0,0
recipe-588,두부된장무침,기타,반찬,0,0,"두부(100g), 된장(20g), 쌈채(100g), 생크림(20g)",217.7,14.4,15.5,10.9,587.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00527_1.png,0,0,0,0,0,0
recipe-589,귀리죽,끓이기,밥,0,0,"귀리(100g), 쌀(30g), 양파(20g), 부추(20g), 소고기(20g)
참기름(5g), 달걀(50g), 흑임자(2g)",317.9,51.9,11.9,7,53.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00528_1.png,0,0,0,0,0,0
recipe-590,탕평채,기타,반찬,0,0,"청포묵(150g), 맛소금(1g), 참기름(5g), 소고기(30g)
저염간장(20g), 설탕(10g), 참기름(5g), 미나리(20g)
숙주(20g), 홍파프리카(20g), 달걀(30g), 김(3g), 통깨(3g)
- 양념장 : 저염간장(10g), 설탕(10g), 식초(10g)",174.3,40.8,1.4,0.6,607.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00529_1.png,0,0,0,0,0,0
recipe-591,겨자소스를 곁들인 새우롤과 전복샐러드,기타,반찬,0,0,"새우(3마리), 전복(2개), 연어(100g), 겨자가루(20g),
어린잎(30g), 요구르트(20g), 고추장(30g), 설탕(10g),
식초(10g), 소금(1g)",379.2,1.5,45.9,21.1,330.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00554_1.png,0,0,0,0,0,0
recipe-592,속채운대저토마토백김치,기타,반찬,0,0,"토마토(100g), 배춧잎(2장), 오이(50g), 무(50g), 양파(30g),
마늘(10g), 생강(5g), 소금(2g)",76,15.1,3.5,0.2,278.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00555_1.png,0,0,0,0,0,0
recipe-593,둥지튀김,튀기기,반찬,0,0,"닭고기(살코기, 100g), 달걀(1개), 레몬(1/4개), 통계피(5g),
감자(150g), 어린잎(20g), 메추리알(3개), 소금(0.2g),
후춧가루(0.01g), 밀가루(50g), 전분(20g), 설탕(20g)",415.3,31.9,25.6,20.6,92.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00556_1.png,0,0,0,0,0,0
