recipe_id,recipe_name,user_id,rating
recipe-1089,석류 보쌈김치,user-28,1
recipe-1091,유자 대구조림,user-28,0
recipe-1092,파프리카 물김치,user-28,0
recipe-1095,감자전  피자,user-28,2
recipe-1097,단호박 닭고기 들깨탕,user-28,2
recipe-1099,두부김치버거,user-28,0
recipe-1104,우렁된장소스 배추롤,user-28,1
recipe-1105,인삼떡갈비,user-28,2
recipe-1106,초계탕과 사색곤약,user-28,2
recipe-1109,훈제오리가슴살 샐러드,user-28,1
recipe-1110,훈제오리가슴살크러스트,user-28,2
recipe-1118,해물김치찌개,user-28,0
recipe-1128,다이어트국수,user-28,2
recipe-1131,웰빙스테이크,user-28,2
recipe-1132,오징어콩순대,user-28,2
recipe-1134,토마토소고기찜,user-28,0
recipe-1135,맛간장삼치구이,user-28,1
recipe-1138,까르보나라뇨끼,user-28,0
recipe-1139,호박죽,user-28,1
recipe-1142,누룽닭,user-28,2
recipe-1144,치즈감자크로켓,user-28,2
recipe-1145,코코넛밀크카레,user-28,2
recipe-1146,소고기리조또롤,user-28,1
recipe-1149,함초삼겹,user-28,0
recipe-1150,햄버거스테이크,user-28,1
recipe-1153,닭고기또띠아,user-28,2
recipe-1155,오징어순대,user-28,0
recipe-1156,연어차우더스프,user-28,0
recipe-1157,시금치브로컬리 파스타,user-28,0
recipe-1161,카레탄두리치킨과 닭가슴살냉채,user-28,0
recipe-1163,콜라비오미자 물김치,user-28,0
recipe-1164,크림소스치킨롤,user-28,2
recipe-1167,찬밥이용닭죽,user-28,1
recipe-1172,아몬드치킨볼,user-28,0
recipe-1174,생선베이컨말이,user-28,2
recipe-1177,바나나크림파스타,user-28,0
recipe-1182,로제소스라면,user-28,1
recipe-1183,라면월남쌈튀김,user-28,1
recipe-1184,삼겹살라면,user-28,0
recipe-1191,연근초무침,user-28,1
recipe-1200,세가지샐러드,user-28,0
recipe-1205,닭고기월남쌈,user-28,2
recipe-1212,삼겹선,user-28,0
recipe-1213,미니버섯탕수,user-28,2
recipe-1214,연어오븐구이,user-28,1
recipe-1215,옥음밥,user-28,2
recipe-1216,와사비 연어초밥,user-28,0
recipe-1219,전복리조또,user-28,0
recipe-1220,참깨흑임 자연두부샐러드,user-28,1
recipe-1222,콩나물부추볶음,user-28,2
recipe-1224,파프리카더덕소고기깻잎롤,user-28,1
recipe-1225,해물아란치니,user-28,2
recipe-1228,닭고기 완자삼계죽,user-28,0
recipe-1231,미역볶음밥,user-28,0
recipe-1232,청국장볶음밥,user-28,1
recipe-1239,깻잎장아찌롤,user-28,0
recipe-1241,새싹참치김밥,user-28,1
recipe-1242,연어주먹밥튀김,user-28,1
recipe-1246,함초떡갈비,user-28,2
recipe-1249,채소비빔밥,user-28,2
recipe-1256,묵계밥,user-28,1
recipe-1259,달콤스테이크,user-28,2
recipe-1261,황태탕수육,user-28,0
recipe-1262,밥핫도그,user-28,2
recipe-1264,꽃밥,user-28,1
recipe-1265,버섯만두찜,user-28,0
recipe-1266,떡갈비주먹밥,user-28,2
recipe-1267,홍합죽,user-28,2
recipe-1269,조개크림파스타,user-28,2
recipe-1270,닭날개튀김,user-28,0
recipe-1271,해산물리조또,user-28,0
recipe-1272,떡완자조림,user-28,0
recipe-1273,닭고기채소스파게티,user-28,1
recipe-1275,삼계선,user-28,0
recipe-1276,쇠고기표고찜,user-28,2
recipe-1278,해산물두부샌드,user-28,2
recipe-1281,차돌박이볶음,user-28,0
recipe-1287,함초타락죽,user-28,2
recipe-1293,관자브로콜리스프,user-28,0
recipe-1299,두부까나페,user-28,2
recipe-1300,두부청국장죽,user-28,2
recipe-1303,샌드스테이크,user-28,2
recipe-1305,채소어묵,user-28,1
recipe-1306,주꾸미보리죽,user-28,1
recipe-1308,소고기볼게살타르,user-28,1
recipe-47,블랙빈 곤약국수,user-28,2
recipe-113,겨자소스로 구운 산마샐러드,user-28,2
recipe-154,닭고기스테이크,user-28,1
recipe-223,콩비지포카치아 샌드위치,user-28,1
recipe-285,대하조림,user-28,2
recipe-302,토마토젤리,user-28,0
recipe-541,산나물 유부초밥,user-28,1
recipe-586,허브닭스테이크,user-28,1
recipe-650,미역소스와 타르타르,user-28,2
recipe-733,실곤약냉파스타,user-28,0
recipe-878,감자피자,user-28,2
recipe-948,두부 샌드위치,user-28,1
recipe-998,토마토 쇠고기,user-28,0
recipe-1047,블랙빈 곤약국수,user-28,1
recipe-1113,겨자소스로 구운 산마샐러드,user-28,0
recipe-1154,닭고기스테이크,user-28,2
recipe-1223,콩비지포카치아 샌드위치,user-28,1
recipe-1285,대하조림,user-28,0
recipe-1302,토마토젤리,user-28,2
recipe-670,시래기리조또,user-28,0
recipe-147,둥지튀김,user-28,0
recipe-151,유자삼치구이,user-28,0
recipe-192,코다리맑은찜,user-28,0
recipe-326,인절미 무스와 수정과 아이스크림,user-28,1
recipe-384,허니레몬 그린티 푸딩,user-28,1
recipe-462,불고기 소스를 곁들인 두부구이,user-28,0
recipe-544,새우보리죽 고등어스테이크,user-28,0
recipe-653,배차와 주악,user-28,0
recipe-727,장어구이,user-28,1
recipe-791,청경채김치,user-28,0
recipe-854,부추조개살 콩비지조림,user-28,0
recipe-920,생강향의 고구마 크로켓,user-28,2
recipe-963,생선살 완자 찹쌀 찜,user-28,1
recipe-1147,둥지튀김,user-28,2
recipe-1151,유자삼치구이,user-28,1
recipe-1192,코다리맑은찜,user-28,1
recipe-2,누룽지 두부 계란죽,user-28,1
recipe-42,오렌지 당근펀치,user-28,2
recipe-166,해물애호박 전병말이,user-28,2
recipe-253,바다향이 풍부한 전복죽,user-28,1
recipe-424,북어비빔밥,user-28,2
recipe-488,닭가슴살말이,user-28,2
recipe-532,닭순대,user-28,0
recipe-572,전복내장밥,user-28,2
recipe-624,미역전복죽,user-28,1
recipe-635,전복죽,user-28,2
recipe-669,쑥호두달걀말이,user-28,2
recipe-744,완두콩과 당근을 넣은 감자요거트 샐러드,user-28,0
recipe-745,무오색쌈,user-28,0
recipe-774,삼색 브레드 스틱,user-28,0
recipe-865,허브 마리네이드 참치 샐러드,user-28,0
recipe-923,야채볶음,user-28,2
recipe-926,유부 달걀찜,user-28,0
recipe-990,모듬옥수수,user-28,2
recipe-996,발사믹과 로즈마리로 향을 낸 오븐구이 야채,user-28,2
recipe-1002,누룽지 두부 계란죽,user-28,2
recipe-1042,오렌지 당근펀치,user-28,2
recipe-1166,해물애호박 전병말이,user-28,2
recipe-1253,바다향이 풍부한 전복죽,user-28,0
recipe-994,섭산삼,user-28,1
recipe-1,칼륨 듬뿍 고구마죽,user-28,0
recipe-10,새우 두부 계란찜,user-28,1
recipe-108,황태미역 곤약스프,user-28,1
recipe-111,간장소스를 곁들인 새우전복찜,user-28,1
recipe-202,고구마바나나샐러드,user-28,2
recipe-227,노른자크림 육회샐러드,user-28,1
recipe-230,두부 카프리제,user-28,2
recipe-307,오렌지삼겹찜,user-28,2
recipe-320,체리젤리를 곁들인 고구마무스,user-28,1
recipe-329,다마고도후,user-28,2
recipe-351,청국장소스 연어 스테이크,user-28,2
recipe-359,뿌리채소들깨수제비,user-28,2
recipe-371,고등어 카레 조림,user-28,1
recipe-381,고구마 석류 과편,user-28,1
recipe-382,고구마와 단호박 맛탕,user-28,2
recipe-410,호박 고구마 스프,user-28,0
recipe-421,시금치 리조또,user-28,0
recipe-425,무 현미밥,user-28,2
recipe-427,컵밥,user-28,0
recipe-438,구운 고구마 무스,user-28,0
recipe-480,갈릭칩동태구이,user-28,0
recipe-482,닭가슴살카나페,user-28,0
recipe-531,단호박 된장매쉬와 해물굴림만두,user-28,2
recipe-536,들깨곤약수제비,user-28,0
recipe-551,고구마라떼,user-28,2
recipe-605,새우완자탕,user-28,2
recipe-610,수박즙돼지목심구이,user-28,0
recipe-658,세 가지 미니 에피타이저,user-28,0
recipe-700,브로컬리 단호박스프와 완두콩퓨레,user-28,1
recipe-737,연어스테이크,user-28,1
recipe-742,닭가슴살 두부선,user-28,0
recipe-743,단호박 마전,user-28,2
recipe-746,흑마늘견과류조림,user-28,2
recipe-752,고구마 공갈빵,user-28,0
recipe-760,마들깨미역국,user-28,0
recipe-777,자색고구마 버터크림 빵,user-28,0
recipe-782,깻잎퓌레를 곁들인 삼치새우,user-28,2
recipe-790,감자미역국,user-28,1
recipe-803,치즈 두부 튀김,user-28,0
recipe-860,"연근샐러드, 흑임자소스",user-28,0
recipe-922,야채 과일 돌구이,user-28,1
recipe-927,찰 어묵찜,user-28,1
recipe-936,고구마 경단,user-28,2
recipe-961,살사를 곁들인 참치 오븐구이,user-28,0
recipe-967,아보카도 달걀 샌드위치,user-28,2
recipe-992,산마드래싱과 실곤약 샐러드,user-28,0
recipe-1001,칼륨 듬뿍 고구마죽,user-28,1
recipe-1010,새우 두부 계란찜,user-28,0
recipe-1108,황태미역 곤약스프,user-28,1
recipe-1111,간장소스를 곁들인 새우전복찜,user-28,1
recipe-1202,고구마바나나샐러드,user-28,2
recipe-1227,노른자크림 육회샐러드,user-28,2
recipe-1230,두부 카프리제,user-28,2
recipe-1307,오렌지삼겹찜,user-28,2
recipe-107,호박잎 삼계탕,user-28,0
recipe-226,호박잎삼계,user-28,0
recipe-485,차돌박이구이,user-28,0
recipe-490,미나리명태찜,user-28,0
recipe-849,낙지 잣소스 냉채,user-28,1
recipe-1107,호박잎 삼계탕,user-28,1
recipe-1226,호박잎삼계,user-28,2
recipe-21,치커리샐러드와 올리브 마늘 소스,user-29,0
recipe-26,모과 소스를 곁들인 채소두부,user-29,1
recipe-31,비빔 메밀냉채,user-29,0
recipe-40,적양배추 순두부 푸딩,user-29,1
recipe-64,닭가슴살 오꼬노미야끼,user-29,2
recipe-65,제육볶음 또띠아 피자,user-29,1
recipe-70,양배추감자전,user-29,1
recipe-173,양배추롤,user-29,0
recipe-206,양배추롤,user-29,1
recipe-207,단호박소고기롤,user-29,1
recipe-211,닭가슴살현미스테이크,user-29,2
recipe-221,초계탕,user-29,1
recipe-244,닭가슴살청포묵비빔밥,user-29,1
recipe-280,버섯콩불고기,user-29,2
recipe-283,토마토두루치기,user-29,0
recipe-377,화려한 다시마 쌈,user-29,1
recipe-400,삼색묵냉국,user-29,0
recipe-422,삼색 닭 만둣국,user-29,2
recipe-464,양배추 고기말이,user-29,1
recipe-468,양배추한방김치,user-29,0
recipe-476,컬리플라워 김치,user-29,0
recipe-492,바비큐리조또,user-29,0
recipe-497,토마토제철나물 샐러드,user-29,1
recipe-514,유자등갈비구이,user-29,2
recipe-520,황태볶음면,user-29,2
recipe-539,버섯배추말이,user-29,0
recipe-582,양배추버섯말이,user-29,1
recipe-638,소고기채소불고기,user-29,2
recipe-642,토마토소스닭갈비,user-29,0
recipe-643,골뱅이과일무침,user-29,1
recipe-649,머쉬룸 닭스테이크,user-29,0
recipe-673,꽃게살국,user-29,0
recipe-679,토마토떡볶이,user-29,2
recipe-682,해물우동볶음,user-29,1
recipe-696,두부곤약파스타,user-29,2
recipe-705,양배추 고기말이,user-29,2
recipe-706,양배추 쌈말이,user-29,0
recipe-708,오렌지 드레싱 타다키 부추샐러드,user-29,1
recipe-759,고울슬로샐러드,user-29,1
recipe-809,닭고기 양배추 쌈,user-29,1
recipe-882,돈불고기 파인애플볶음,user-29,1
recipe-956,양상추샐러드 & 과일드레싱,user-29,2
recipe-1021,치커리샐러드와 올리브 마늘 소스,user-29,2
recipe-1026,모과 소스를 곁들인 채소두부,user-29,2
recipe-1031,비빔 메밀냉채,user-29,2
recipe-1040,적양배추 순두부 푸딩,user-29,2
recipe-1064,닭가슴살 오꼬노미야끼,user-29,0
recipe-1065,제육볶음 또띠아 피자,user-29,2
recipe-1070,양배추감자전,user-29,0
recipe-1173,양배추롤,user-29,2
recipe-1206,양배추롤,user-29,0
recipe-1207,단호박소고기롤,user-29,0
recipe-1211,닭가슴살현미스테이크,user-29,1
recipe-1221,초계탕,user-29,2
recipe-1244,닭가슴살청포묵비빔밥,user-29,0
recipe-1280,버섯콩불고기,user-29,0
recipe-1283,토마토두루치기,user-29,2
recipe-9,오색영양밥 롤,user-29,2
recipe-22,구운가지 닭가슴살 샐러드와 들깨소스,user-29,2
recipe-29,구운채소와 간장레몬 소스,user-29,2
recipe-78,라따뚜이 고구마 스틱과 수란의 만남,user-29,2
recipe-93,고추장 라따뚜이,user-29,1
recipe-100,삼합 말이,user-29,2
recipe-102,토마토 가지 카프레제,user-29,1
recipe-127,토마토스프파스타,user-29,2
recipe-148,새우와스테이크,user-29,1
recipe-158,야채찜을 곁들인 광어스테이크,user-29,0
recipe-162,컬리플라워소스 광어스테이크,user-29,0
recipe-175,콩고기샐러드,user-29,2
recipe-176,퀴노아닭가슴살샐러드,user-29,1
recipe-181,오색볶음면,user-29,0
recipe-197,새콤한연어샐러드,user-29,0
recipe-209,삼겹가지볶음,user-29,1
recipe-237,닭봉주먹밥,user-29,1
recipe-240,참치비빔밥롤,user-29,0
recipe-245,족발수육,user-29,0
recipe-247,삼색소면,user-29,2
recipe-263,스테이크카나페,user-29,2
recipe-277,떡갈비찜,user-29,0
recipe-282,토마토오리볶음,user-29,2
recipe-286,묵은지가지말이,user-29,1
recipe-296,두가지묵샐러드,user-29,0
recipe-304,맥적구이,user-29,0
recipe-312,가지토마토구이,user-29,0
recipe-331,닭가슴살 스테이크,user-29,0
recipe-337,유자청 가지 연근 샐러드,user-29,2
recipe-344,베이컨 가지 말이,user-29,0
recipe-350,구운 두부 위에 올린 모듬 채소구이와 발사믹 소스,user-29,0
recipe-352,두부곤약조림,user-29,1
recipe-355,타콤소스닭조림,user-29,0
recipe-368,땅콩 소스 버섯 가지 나물,user-29,0
recipe-388,깻잎 페스토를 곁들인 백김치 떡갈비,user-29,0
recipe-407,곤약함박스테이크,user-29,1
recipe-435,두릅 샐러드,user-29,0
recipe-440,가지볶음밥,user-29,1
recipe-448,한입꼬치구이,user-29,1
recipe-477,두부달걀덮밥,user-29,1
recipe-479,가지연어구이,user-29,1
recipe-505,가지말이샐러드,user-29,2
recipe-521,토마토덮밥,user-29,2
recipe-538,묵은지고등어와 새우말이꼬치,user-29,1
recipe-565,가지겉절이,user-29,2
recipe-608,가지나물냉국,user-29,0
recipe-617,가지동그랑땡과 홍초간장소스,user-29,2
recipe-622,통삼겹스테이크,user-29,1
recipe-655,버섯과 두부 비프웰링턴,user-29,0
recipe-698,라따뚜이,user-29,0
recipe-729,로제파스타,user-29,1
recipe-730,가지라따뚜이,user-29,0
recipe-738,웰빙꼬치,user-29,0
recipe-769,매실입은가지닭볶음탕,user-29,2
recipe-879,감자를 곁들인 야채스튜,user-29,0
recipe-943,구슬 파스타,user-29,0
recipe-1009,오색영양밥 롤,user-29,1
recipe-1022,구운가지 닭가슴살 샐러드와 들깨소스,user-29,1
recipe-1029,구운채소와 간장레몬 소스,user-29,1
recipe-1078,라따뚜이 고구마 스틱과 수란의 만남,user-29,0
recipe-1093,고추장 라따뚜이,user-29,0
recipe-1100,삼합 말이,user-29,2
recipe-1102,토마토 가지 카프레제,user-29,2
recipe-1127,토마토스프파스타,user-29,2
recipe-1148,새우와스테이크,user-29,2
recipe-1158,야채찜을 곁들인 광어스테이크,user-29,0
recipe-1162,컬리플라워소스 광어스테이크,user-29,1
recipe-1175,콩고기샐러드,user-29,2
recipe-1176,퀴노아닭가슴살샐러드,user-29,0
recipe-1181,오색볶음면,user-29,1
recipe-1197,새콤한연어샐러드,user-29,0
recipe-1209,삼겹가지볶음,user-29,0
recipe-1237,닭봉주먹밥,user-29,0
recipe-1240,참치비빔밥롤,user-29,0
recipe-1245,족발수육,user-29,0
recipe-1247,삼색소면,user-29,0
recipe-1263,스테이크카나페,user-29,1
recipe-1277,떡갈비찜,user-29,0
recipe-1282,토마토오리볶음,user-29,0
recipe-1286,묵은지가지말이,user-29,1
recipe-1296,두가지묵샐러드,user-29,0
recipe-1304,맥적구이,user-29,0
recipe-82,유자 얼갈이 배추김치,user-29,1
recipe-117,오징어김치찌개,user-29,2
recipe-120,나가사키부대찌개,user-29,1
recipe-121,삼계부대찌개,user-29,2
recipe-122,쑥갓부대찌개,user-29,2
recipe-171,민어매운탕,user-29,0
recipe-179,황태포당면국수,user-29,1
recipe-360,대구지리탕,user-29,2
recipe-364,해물토마토김치찌개,user-29,1
recipe-458,쑥을 곁들인 삼색 단호박 어만두,user-29,2
recipe-466,맑은 부대찌개,user-29,2
recipe-467,비지감자탕,user-29,0
recipe-478,봄나물밥,user-29,2
recipe-767,새뱅이찌개,user-29,1
recipe-780,코다리 뿌리채소 들깨탕,user-29,0
recipe-785,바지락가자미완탕국,user-29,0
recipe-837,해산물 샤브샤브,user-29,0
recipe-925,영양 달걀찜,user-29,1
recipe-1082,유자 얼갈이 배추김치,user-29,0
recipe-1117,오징어김치찌개,user-29,2
recipe-1120,나가사키부대찌개,user-29,1
recipe-1121,삼계부대찌개,user-29,1
recipe-1122,쑥갓부대찌개,user-29,0
recipe-1171,민어매운탕,user-29,0
recipe-1179,황태포당면국수,user-29,1
recipe-13,방울토마토 소박이,user-29,2
recipe-28,새우살 두부완자 샐러드와 매실 생강 소스,user-29,2
recipe-37,청국장 실곤약 파스타,user-29,1
recipe-38,고소하고 담백한 너트국수,user-29,1
recipe-66,치즈 크러스트 튜나,user-29,1
recipe-72,발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,user-29,1
recipe-80,와인두부를 이용한 저염 치즈 요거트 카나페,user-29,0
recipe-103,버섯샐러드,user-29,0
recipe-112,검은콩국수,user-29,0
recipe-130,배숙구이,user-29,2
recipe-133,토마토소고기장조림,user-29,0
recipe-136,삼겹살꼬치구이,user-29,2
recipe-152,냉토마토파스타,user-29,2
recipe-180,닭갈비볶음면,user-29,0
recipe-234,토마토카레 채소볶음밥,user-29,2
recipe-268,샐러드돈가스,user-29,1
recipe-290,고등어카레탕수,user-29,1
recipe-301,망고샐러드,user-29,2
recipe-332,머스터드 드레싱을 이용한 레즈와즈 샐러드,user-29,0
recipe-333,마늘드레싱을 곁들인 키위샐러드,user-29,2
recipe-336,마고구마 샐러드,user-29,0
recipe-338,건강그린 샐러드와 고소한 두유드레싱,user-29,1
recipe-339,배즙 오징어 샐러드,user-29,0
recipe-346,고등어 찜,user-29,1
recipe-361,양지해장국,user-29,0
recipe-362,토마토돼지고기해장국,user-29,2
recipe-370,토마토 장조림,user-29,1
recipe-376,보리된장 비네그레트 소스를 곁들인 낙지샐러드,user-29,1
recipe-386,오렌지비네거 드레싱을 곁들인 가자미와 연어,user-29,2
recipe-415,봉골레 소스를 곁들인 코다리 스테이크,user-29,0
recipe-430,매실드레싱 해산물샐러드,user-29,1
recipe-431,청포묵 샐러드,user-29,1
recipe-436,새우탬벨,user-29,2
recipe-443,토마토샐러드라면,user-29,2
recipe-444,검은깨라면크로켓,user-29,2
recipe-446,연어롤샐러드,user-29,1
recipe-452,계란숙샐러드,user-29,2
recipe-483,삼색꼬치구이,user-29,2
recipe-498,브로콜리스프,user-29,1
recipe-500,토마토맑은장국,user-29,2
recipe-503,닭가슴살샌드스테이크,user-29,2
recipe-562,카스텔라케이크와 해독주스,user-29,2
recipe-563,토마토김치,user-29,1
recipe-564,닭가슴살스튜,user-29,2
recipe-574,두부채소샐러드,user-29,2
recipe-648,망고자몽드레싱 해산물전체,user-29,0
recipe-652,방울토마토를 곁들인 너비아니구이와 쌈밥,user-29,1
recipe-666,미나리오므라이스,user-29,0
recipe-668,딸기소스닭가슴살채소무침,user-29,1
recipe-676,두릅비빔밥과 두부고추장양념,user-29,1
recipe-716,낙지브로콜리볶음,user-29,1
recipe-731,쪽갈비구이,user-29,1
recipe-734,명란프리타타,user-29,1
recipe-739,매운닭날개구이,user-29,2
recipe-740,웰빙카레죽,user-29,0
recipe-755,리코타치즈 카프레제,user-29,2
recipe-756,연두부 카프레제,user-29,2
recipe-757,시금치크림치즈 빵,user-29,1
recipe-783,토마토 채소 계란찜,user-29,0
recipe-802,메밀면 샐러드,user-29,2
recipe-830,구운 닭고기 샐러드와 저나트륨 과일 드레싱,user-29,0
recipe-841,과일퓨레수제함박스테이크,user-29,2
recipe-850,두부 해산물 꼬치구이,user-29,2
recipe-863,닭고기 찰깨빵,user-29,1
recipe-903,에멘탈 치즈 퐁듀,user-29,0
recipe-964,서양식 달걀찜(시금치 퀴시),user-29,0
recipe-986,과일과 해산물을 곁들인 야채 전병,user-29,0
recipe-1013,방울토마토 소박이,user-29,0
recipe-1028,새우살 두부완자 샐러드와 매실 생강 소스,user-29,0
recipe-1037,청국장 실곤약 파스타,user-29,2
recipe-1038,고소하고 담백한 너트국수,user-29,0
recipe-1066,치즈 크러스트 튜나,user-29,2
recipe-1072,발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,user-29,0
recipe-1080,와인두부를 이용한 저염 치즈 요거트 카나페,user-29,0
recipe-1103,버섯샐러드,user-29,2
recipe-1112,검은콩국수,user-29,2
recipe-1130,배숙구이,user-29,0
recipe-1133,토마토소고기장조림,user-29,1
recipe-1136,삼겹살꼬치구이,user-29,0
recipe-1152,냉토마토파스타,user-29,1
recipe-1180,닭갈비볶음면,user-29,2
recipe-1234,토마토카레 채소볶음밥,user-29,0
recipe-1268,샐러드돈가스,user-29,2
recipe-1290,고등어카레탕수,user-29,2
recipe-1301,망고샐러드,user-29,2
recipe-30,브로콜리 컬리플라워 샐러드와 두유 요거트 소스,user-29,1
recipe-48,닭가슴살 브로콜리 만두,user-29,2
recipe-139,호박죽,user-29,2
recipe-157,시금치브로컬리 파스타,user-29,2
recipe-172,아몬드치킨볼,user-29,2
recipe-293,관자브로콜리스프,user-29,0
recipe-354,카레가자미조림,user-29,1
recipe-402,완자된장국,user-29,2
recipe-447,비타민이유식,user-29,0
recipe-451,녹차귀리라떼,user-29,1
recipe-496,블루베리냉스프,user-29,1
recipe-656,복분자소스를 곁들인 닭테린,user-29,1
recipe-697,두유 라이크 파스타,user-29,0
recipe-700,브로컬리 단호박스프와 완두콩퓨레,user-29,0
recipe-733,실곤약냉파스타,user-29,2
recipe-737,연어스테이크,user-29,2
recipe-748,브로콜리견과류복음,user-29,1
recipe-1030,브로콜리 컬리플라워 샐러드와 두유 요거트 소스,user-29,2
recipe-1048,닭가슴살 브로콜리 만두,user-29,2
recipe-1139,호박죽,user-29,2
recipe-1157,시금치브로컬리 파스타,user-29,0
recipe-1172,아몬드치킨볼,user-29,2
recipe-1293,관자브로콜리스프,user-29,1
recipe-12,연근 구기자 물김치,user-29,1
recipe-52,굴 쌈밥,user-29,2
recipe-83,전복김치,user-29,2
recipe-88,비트물김치,user-29,2
recipe-89,석류 보쌈김치,user-29,0
recipe-92,파프리카 물김치,user-29,0
recipe-99,두부김치버거,user-29,1
recipe-105,인삼떡갈비,user-29,2
recipe-119,맑은부대찌개,user-29,1
recipe-248,돼지수육맑은전골,user-29,0
recipe-274,계만두,user-29,1
recipe-363,효종갱,user-29,0
recipe-391,로제 저염 고추장 소스를 곁들인 햄 참치말이,user-29,1
recipe-395,새우단배추된장국,user-29,1
recipe-397,단호박배추된장국,user-29,2
recipe-399,들깨된장육개장,user-29,2
recipe-427,컵밥,user-29,2
recipe-473,블루베리 물김치,user-29,0
recipe-474,포도 백김치피클,user-29,1
recipe-475,감귤 김치,user-29,1
recipe-502,통삼겹맥적구이,user-29,2
recipe-548,더덕얼갈이겉절이,user-29,2
recipe-584,배추만두탕,user-29,2
recipe-630,유부완자탕,user-29,2
recipe-667,달래두부김치무침,user-29,2
recipe-710,배추토란국,user-29,0
recipe-725,연근배추홍시샐러드,user-29,2
recipe-732,베이컨밀푀유,user-29,2
recipe-736,함초김치,user-29,0
recipe-762,통배추 겉절이,user-29,2
recipe-781,찹쌀 흰살 생선찜,user-29,0
recipe-786,저염보쌈김치,user-29,1
recipe-794,배추된장국,user-29,1
recipe-801,오미자저염나박김치,user-29,0
recipe-834,낙지볶음면,user-29,2
recipe-918,배추 맑은국,user-29,1
recipe-945,김치 쌈밥,user-29,1
recipe-959,배추 달걀볶음,user-29,2
recipe-999,무염 겉절이,user-29,2
recipe-1012,연근 구기자 물김치,user-29,2
recipe-1052,굴 쌈밥,user-29,2
recipe-1083,전복김치,user-29,0
recipe-1088,비트물김치,user-29,0
recipe-1089,석류 보쌈김치,user-29,1
recipe-1092,파프리카 물김치,user-29,1
recipe-1099,두부김치버거,user-29,2
recipe-1105,인삼떡갈비,user-29,1
recipe-1119,맑은부대찌개,user-29,0
recipe-1248,돼지수육맑은전골,user-29,1
recipe-1274,계만두,user-29,2
recipe-3,오색지라시 스시,user-29,2
recipe-5,저염 간장을 이용한 닭개장 비빔밥,user-29,2
recipe-6,취나물 비빔밥 & 청국장 쌈장,user-29,1
recipe-7,해물 채소장을 넣은 곰취 쌈밥,user-29,2
recipe-11,부추 콩가루 찜,user-29,2
recipe-15,사과 새우 북엇국,user-29,0
recipe-16,사탕절편 떡국,user-29,2
recipe-17,두부 표고 완자탕,user-29,0
recipe-19,된장국,user-29,0
recipe-20,표고버섯 청경채국,user-29,2
recipe-27,버섯구이와 두부타르타르 소스,user-29,1
recipe-34,유자 소스 동태살 구이,user-29,1
recipe-35,비네그레트 드레싱을 이용한 관자요리,user-29,1
recipe-36,곤드레도우와 레몬허니 소스 피자,user-29,2
recipe-39,메밀꽃 필 국수,user-29,2
recipe-43,누룽지 요거트 파르페,user-29,0
recipe-44,채소 자장면,user-29,1
recipe-46,세 가지 소스의 파스타,user-29,0
recipe-49,구운고등어 & 감자수제비 파스타,user-29,0
recipe-50,두유 파스타,user-29,1
recipe-51,김치필라프 크런치롤,user-29,0
recipe-53,함초 냉이 국수,user-29,2
recipe-54,흑두부 버섯비빔밥,user-29,0
recipe-55,하수오 구기자 밥 & 참나물 양념장,user-29,0
recipe-56,참치해초비빔밥 & 비트절임,user-29,2
recipe-57,유자 묵화반,user-29,2
recipe-58,롤 삼계탕,user-29,2
recipe-59,된장 두부찌개,user-29,2
recipe-60,부대된장찌개,user-29,0
recipe-61,청국장 가루 된장찌개,user-29,1
recipe-62,월남쌈우동면 & 저염토마토소스,user-29,0
recipe-63,고구마 무스와 칠리야채 말이,user-29,0
recipe-67,건강 돼지 보쌈,user-29,2
recipe-68,오색 완자탕수,user-29,2
recipe-69,두부 카나페,user-29,0
recipe-73,찹쌀버섯탕수와 블루베리 소스,user-29,1
recipe-74,레몬 소스를 곁들인 채소크로켓,user-29,1
recipe-75,삼겹살 토마토 로메스코소스,user-29,0
recipe-76,머쉬룸 치킨 브리또,user-29,1
recipe-77,우둔살 쌈,user-29,1
recipe-84,단호박 들깨 꽁치조림,user-29,0
recipe-85,카레장,user-29,0
recipe-86,동태 백김치 말이,user-29,1
recipe-87,꽈리고추 명태찜,user-29,1
recipe-91,유자 대구조림,user-29,2
recipe-94,깻잎 두부 참치 말이,user-29,0
recipe-95,감자전  피자,user-29,0
recipe-96,치킨 화이타,user-29,1
recipe-97,단호박 닭고기 들깨탕,user-29,2
recipe-104,우렁된장소스 배추롤,user-29,0
recipe-106,초계탕과 사색곤약,user-29,0
recipe-109,훈제오리가슴살 샐러드,user-29,1
recipe-110,훈제오리가슴살크러스트,user-29,1
recipe-114,닭고기김치찌개,user-29,2
recipe-115,완자김치찌개,user-29,1
recipe-118,해물김치찌개,user-29,1
recipe-123,들깨순두부찌개,user-29,0
recipe-124,백태순두부찌개,user-29,0
recipe-125,버섯순두부찌개,user-29,0
recipe-128,다이어트국수,user-29,1
recipe-129,오징어구이,user-29,1
recipe-131,웰빙스테이크,user-29,1
recipe-132,오징어콩순대,user-29,1
recipe-134,토마토소고기찜,user-29,2
recipe-135,맛간장삼치구이,user-29,2
recipe-138,까르보나라뇨끼,user-29,0
recipe-140,라이스버거떡갈비,user-29,2
recipe-142,누룽닭,user-29,2
recipe-144,치즈감자크로켓,user-29,2
